,0,1,2,3,4,5,6,7,8,9,10
86,0.9077,0.8931,0.8982,0.8518,0.9029,0.9078,0.9914,0.9498,0.4332,0.5014,0
87,0.9199,0.8877,0.8945,0.8156,0.8867,0.9078,0.9354,0.8628,0.4669,0.4869,0.0072
88,0.9077,0.8482,0.8655,0.7431,0.8451,0.9078,0.9914,0.8043,0.4421,0.5212,0.0072
89,0.9077,0.8464,0.8855,0.7087,0.8217,0.9023,0.9409,0.7705,0.4403,0.5086,0.0054
90,0.9164,0.8104,0.8891,0.647,0.7819,0.9042,0.8939,0.7048,0.435,0.505,0.0072
91,0.9059,0.8104,0.8945,0.6072,0.7422,0.873,0.8975,0.6214,0.4332,0.4995,0.009
92,0.9843,0.7727,0.8855,0.5419,0.7043,0.873,0.9914,0.5664,0.4314,0.5068,0.0198
93,0.9826,0.7727,0.8655,0.5093,0.6682,0.8381,0.8975,0.5042,0.4243,0.5014,0.0144
94,0.9164,0.7332,0.8655,0.464,0.6664,0.84,0.8975,0.451,0.4385,0.5212,0.0054
95,0.9843,0.735,0.8655,0.4332,0.6284,0.8051,0.8957,0.364,0.451,0.514,0.0072
96,0.9181,0.6954,0.8273,0.3534,0.5995,0.8088,0.8993,0.3071,0.4332,0.514,0.0108
97,0.9808,0.699,0.8418,0.3444,0.5562,0.7795,0.9409,0.2503,0.4314,0.5356,0.0198
98,0.9077,0.6613,0.8436,0.2773,0.5363,0.7721,0.8975,0.1953,0.4332,0.4995,0.0252
99,0.9843,0.6595,0.8273,0.2465,0.5273,0.7483,0.8975,0.119,0.4385,0.5392,0.0144
100,0.9129,0.6253,0.7945,0.1867,0.4858,0.7409,0.8975,0.1261,0.4261,0.532,0
101,0.9843,0.5912,0.7927,0.1577,0.446,0.7098,0.9914,0.1207,0.4439,0.523,0.0216
102,0.9077,0.593,0.7891,0.0924,0.4244,0.7098,0.8975,0.1225,0.4368,0.5302,0.0162
103,0.9077,0.5553,0.7509,0.0834,0.3919,0.6768,0.9914,0.1207,0.4314,0.4995,0.0072
104,0.9164,0.5553,0.7527,0.0707,0.3612,0.6823,0.8975,0.1172,0.4421,0.5194,0.0216
105,0.9181,0.5229,0.7527,0.0834,0.363,0.6566,0.9932,0.1243,0.4279,0.5266,0.0162
106,0.9808,0.5229,0.7164,0.0707,0.316,0.6511,0.8975,0.119,0.4083,0.532,0
107,0.9077,0.4942,0.7164,0.0852,0.2926,0.6217,0.9914,0.1172,0.4421,0.4959,0
108,0.9233,0.4906,0.7145,0.0797,0.2582,0.6236,0.9914,0.1261,0.4225,0.5266,0
109,0.9077,0.4582,0.6782,0.0761,0.2203,0.5961,0.8957,0.0923,0.4137,0.5194,0
110,0.9164,0.8625,0.6818,0.8845,0.9336,0.9042,0.9011,0.9339,0.4723,0.5284,0.27
111,0.9216,0.8589,0.68,0.841,0.8795,0.906,0.9427,0.8788,0.4545,0.4959,0.2286
112,0.9111,0.8248,0.6891,0.7685,0.847,0.906,0.9445,0.8202,0.451,0.5104,0.2466
113,0.9216,0.8194,0.6473,0.734,0.8054,0.9042,0.9427,0.7563,0.4296,0.5194,0.2466
114,0.9094,0.7871,0.6436,0.6633,0.7675,0.9042,0.8993,0.696,0.4314,0.4995,0.2448
115,0.9303,0.7835,0.6491,0.6307,0.726,0.9042,0.9427,0.6374,0.419,0.5176,0.2088
116,0.9077,0.7475,0.6073,0.56,0.726,0.9042,0.9427,0.5823,0.4208,0.5086,0.2232
117,0.9181,0.7475,0.6091,0.5455,0.6862,0.906,0.9896,0.5237,0.4225,0.5194,0.2592
118,0.9843,0.708,0.6073,0.5057,0.6519,0.9042,0.9011,0.4421,0.4154,0.5086,0.2574
119,0.9094,0.7116,0.6055,0.4495,0.6158,0.906,0.8957,0.3799,0.4492,0.5104,0.2106
120,0.9878,0.6739,0.5709,0.4187,0.5761,0.906,0.8975,0.3249,0.4492,0.5158,0.225
121,0.9286,0.6739,0.5709,0.3589,0.5761,0.906,0.9409,0.2681,0.4208,0.4581,0.234
122,0.9268,0.6379,0.5782,0.328,0.5381,0.9042,0.9391,0.213,0.4243,0.5356,0.2466
123,0.9216,0.6397,0.5364,0.261,0.502,0.9023,0.8993,0.1296,0.4243,0.5248,0.2142
124,0.9129,0.6056,0.5418,0.2247,0.4641,0.9042,0.9427,0.1101,0.435,0.4995,0.2124
125,0.9303,0.6038,0.5364,0.1667,0.4641,0.9042,0.8975,0.1136,0.4261,0.4779,0.216
126,0.9094,0.5678,0.5091,0.1396,0.428,0.9042,0.9445,0.1172,0.4385,0.4761,0.2106
127,0.9861,0.5678,0.5073,0.0797,0.3919,0.906,0.8993,0.1136,0.4296,0.5122,0.171
128,0.9094,0.5319,0.5018,0.0761,0.3702,0.906,0.9427,0.1083,0.435,0.5176,0.1062
129,0.9077,0.5049,0.4818,0.0816,0.3196,0.906,0.9029,0.1172,0.4296,0.505,0.0684
130,0.9861,0.4996,0.4673,0.0779,0.2835,0.9354,0.9427,0.1243,0.4208,0.5266,0.0378
131,0.9181,0.4672,0.4764,0.0797,0.2655,0.906,0.9914,0.1207,0.4421,0.4959,0.0072
132,0.9861,0.4654,0.4455,0.0816,0.2727,0.906,0.8975,0.1154,0.4332,0.4725,0.0072
133,0.9791,0.8931,0.8982,0.8953,0.9047,0.8987,0.8885,0.9925,0.49,0.6438,0.4086
134,0.9808,0.8967,0.8964,0.8446,0.9029,0.8492,0.9932,0.9871,0.5095,0.7069,0.4014
135,0.9791,0.8949,0.9,0.8083,0.865,0.8473,0.8939,0.9925,0.474,0.6889,0.4482
136,0.9791,0.8535,0.9,0.7685,0.8235,0.8198,0.8957,0.9907,0.4865,0.6835,0.441
137,0.9808,0.8643,0.8564,0.7032,0.8253,0.8198,0.8903,0.7545,0.4865,0.6637,0.4086
138,0.9808,0.8212,0.8564,0.667,0.7783,0.8198,0.8813,0.696,0.4882,0.6709,0.4428
139,0.9181,0.8212,0.8545,0.6325,0.744,0.7905,0.8921,0.6356,0.4953,0.642,0.405
140,0.9791,0.7763,0.8545,0.5655,0.744,0.7905,0.8885,0.5806,0.4971,0.6889,0.4194
141,0.9774,0.7799,0.8582,0.5292,0.7061,0.763,0.9932,0.522,0.4882,0.7015,0.4428
142,0.9791,0.7421,0.8164,0.4658,0.6682,0.7611,0.8903,0.4403,0.4847,0.6655,0.4032
143,0.9791,0.7421,0.8164,0.4332,0.6302,0.7299,0.8885,0.3817,0.4936,0.6925,0.4338
144,0.9791,0.7044,0.8182,0.3969,0.6302,0.7318,0.9896,0.3302,0.506,0.7069,0.3978
145,0.9808,0.708,0.7764,0.3389,0.5923,0.7043,0.8867,0.2841,0.4918,0.6655,0.3636
146,0.9808,0.6685,0.7745,0.3027,0.558,0.7043,0.9932,0.2148,0.4794,0.6655,0.333
147,0.9791,0.6649,0.7745,0.2374,0.5201,0.6749,0.9914,0.1722,0.4776,0.6637,0.2646
148,0.9181,0.6397,0.7509,0.9008,0.8813,0.6768,0.8993,0.9339,0.2734,0.5158,0.1656
149,0.9861,0.6415,0.7473,0.8428,0.8777,0.6492,0.8957,0.9676,0.3285,0.4977,0.1962
150,0.9861,0.602,0.7527,0.8138,0.8379,0.6474,0.8993,0.9161,0.3178,0.5032,0.2052
151,0.9199,0.602,0.7127,0.7413,0.8018,0.6217,0.9896,0.9126,0.2344,0.532,0.1926
152,0.9233,0.5678,0.7145,0.7068,0.7621,0.6217,0.8975,0.87,0.2273,0.5392,0.1908
153,0.9861,0.566,0.7145,0.6724,0.753,0.5924,0.8975,0.8025,0.2361,0.4545,0.171
154,0.9233,0.5319,0.6764,0.6053,0.7223,0.5887,0.9391,0.7403,0.419,0.532,0.252
155,0.9216,0.496,0.6782,0.5709,0.6862,0.5832,0.9427,0.7031,0.3977,0.5699,0.2448
156,0.9077,0.496,0.6764,0.5057,0.6483,0.5484,0.8975,0.6427,0.4137,0.5717,0.2484
157,0.9059,0.8949,0.8891,0.8953,0.9011,0.906,0.8975,0.996,0.4492,0.5681,0.1872
158,0.9094,0.8913,0.8891,0.8464,0.9084,0.939,0.9372,0.9978,0.4314,0.6258,0.1962
159,0.9129,0.8913,0.9,0.8047,0.8758,0.9078,0.8993,0.9978,0.4332,0.5771,0.1908
160,0.9181,0.8518,0.9091,0.734,0.8126,0.906,0.8975,0.9978,0.4456,0.606,0.1944
161,0.9077,0.8553,0.8982,0.6996,0.8126,0.873,0.9391,0.9356,0.3515,0.6078,0.18
162,0.9111,0.8122,0.8473,0.6633,0.7729,0.8712,0.8975,0.8664,0.435,0.6023,0.2196
163,0.9181,0.8158,0.8491,0.5963,0.7332,0.8418,0.9336,0.8025,0.4314,0.5897,0.18
164,0.9251,0.7763,0.8491,0.5618,0.6953,0.8381,0.8993,0.7457,0.4261,0.5717,0.2214
165,0.9129,0.7727,0.8091,0.5002,0.6953,0.8015,0.986,0.6871,0.4332,0.5807,0.2124
166,0.9843,0.7385,0.8091,0.4839,0.6573,0.8033,0.986,0.5983,0.4474,0.6186,0.1782
167,0.9077,0.735,0.8091,0.415,0.6194,0.7721,0.9372,0.5415,0.419,0.6005,0.2034
168,0.9164,0.699,0.8091,0.3915,0.5833,0.7575,0.8975,0.4794,0.4243,0.5897,0.2214
169,0.9303,0.699,0.7709,0.3353,0.5833,0.7519,0.9896,0.4225,0.4332,0.5933,0.2106
170,0.9199,0.6613,0.7709,0.2918,0.5634,0.7446,0.8975,0.3604,0.4279,0.5933,0.2016
171,0.9216,0.6613,0.7709,0.2574,0.5093,0.7134,0.986,0.3071,0.4474,0.6294,0.225
172,0.9861,0.6235,0.7345,0.1994,0.4749,0.7116,0.9011,0.245,0.4474,0.5933,0.1818
173,0.9861,0.6253,0.7345,0.1359,0.4424,0.6804,0.9354,0.19,0.4421,0.6114,0.2052
174,0.9077,0.5876,0.7345,0.1051,0.428,0.6456,0.8614,0.1225,0.4314,0.5825,0.1746
175,0.9094,0.5642,0.6964,0.087,0.428,0.6492,0.8506,0.1225,0.4208,0.5879,0.1386
176,0.9843,0.5535,0.6964,0.0852,0.3883,0.6254,0.8596,0.119,0.4243,0.5933,0.0684
177,0.216,0.5139,0.66,0.0816,0.354,0.6144,0.8632,0.1172,0.4279,0.6023,0.0378
178,0.0505,0.5157,0.66,0.0834,0.307,0.5961,0.8199,0.119,0.4172,0.5771,0.0036
179,0.047,0.4816,0.66,0.0797,0.2853,0.5722,0.8163,0.1136,0.435,0.5879,0
180,0.0453,0.478,0.6236,0.0816,0.2456,0.5667,0.8217,0.1243,0.4243,0.5933,0
181,0.9042,0.8859,0.9018,0.899,0.9084,0.9078,0.8036,0.9268,0.3285,0.4761,0.1728
182,0.9111,0.8895,0.8964,0.8536,0.8614,0.9078,0.8036,0.9179,0.3107,0.5176,0.1692
183,0.8763,0.8895,0.8927,0.7793,0.8596,0.906,0.7603,0.9055,0.3569,0.5176,0.1656
184,0.878,0.8446,0.9,0.7467,0.8181,0.906,0.7585,0.8682,0.3178,0.4815,0.1458
185,0.8484,0.8482,0.8927,0.7068,0.7783,0.906,0.7639,0.8043,0.3498,0.4977,0.1422
186,0.8484,0.8032,0.8491,0.6398,0.7765,0.9078,0.7621,0.7688,0.3409,0.4923,0.1674
187,0.8206,0.805,0.8527,0.6072,0.7386,0.9078,0.7585,0.7066,0.3515,0.4454,0.1728
188,0.7927,0.7996,0.8527,0.5709,0.6989,0.8767,0.7603,0.6462,0.3356,0.4599,0.1044
189,0.7944,0.7619,0.8527,0.5075,0.6989,0.8785,0.7242,0.5859,0.3604,0.5032,0.153
190,0.7648,0.7547,0.8127,0.4712,0.6591,0.8785,0.726,0.5273,0.3249,0.505,0.1458
191,0.7387,0.7278,0.8127,0.4114,0.6212,0.8473,0.7242,0.4669,0.332,0.5032,0.144
192,0.7404,0.726,0.8127,0.377,0.5851,0.8473,0.7278,0.3853,0.3373,0.4671,0.1836
193,0.7125,0.6882,0.8127,0.3444,0.5851,0.818,0.7223,0.3338,0.3533,0.4797,0.1764
194,0.6864,0.6882,0.7709,0.2809,0.5363,0.8161,0.726,0.2681,0.332,0.5068,0.1764
195,0.6603,0.6523,0.7709,0.2519,0.5002,0.7868,0.6916,0.2184,0.3231,0.5014,0.1386
196,0.6585,0.6451,0.7655,0.1849,0.4731,0.7886,0.6916,0.1545,0.3391,0.5014,0.1674
197,0.6341,0.6164,0.7309,0.1522,0.4388,0.7575,0.688,0.1225,0.3125,0.505,0.153
198,0.608,0.6146,0.7364,0.0888,0.4388,0.7575,0.6916,0.1172,0.2699,0.4761,0.108
199,0.5819,0.575,0.7291,0.8446,0.8253,0.7263,0.6501,0.996,0.4154,0.6402,0.288
200,0.5801,0.5427,0.6909,0.8083,0.8253,0.7281,0.6501,0.996,0.4332,0.6384,0.2538
201,0.5557,0.5445,0.6964,0.7739,0.7874,0.6988,0.6519,0.9605,0.4208,0.6258,0.2754
202,0.5279,0.5067,0.7,0.7068,0.7494,0.7098,0.6718,0.9179,0.4403,0.5428,0.1152
203,0.507,0.5103,0.6655,0.6724,0.7115,0.6804,0.6375,0.8611,0.4314,0.5338,0.099
204,0.9024,0.8841,0.9036,0.8881,0.8993,0.9023,0.995,0.9978,0.3941,0.514,0.1422
205,0.9094,0.8913,0.9,0.8518,0.8975,0.8987,0.9029,0.9481,0.387,0.4941,0.153
206,0.8711,0.8859,0.9055,0.7685,0.8325,0.8987,0.995,0.9356,0.3835,0.5086,0.1386
