,0,1,2,3,4,5,6,7,8,9,10
38,0.9293,0.964,0.812,0.962,0.9474,0.9333,0.9745,0.8851,0.054,0.8444,0.9696
39,0.9293,0.964,0.812,0.962,0.95,0.936,0.9771,0.8566,0.0488,0.8036,0.967
40,0.9293,0.964,0.778,0.962,0.95,0.936,0.9771,0.828,0.0566,0.7679,0.9619
41,0.9319,0.964,0.7361,0.962,0.9639,0.9307,0.9745,0.7995,0.054,0.7704,0.9619
42,0.9293,0.9614,0.7387,0.9594,0.9526,0.9333,0.9745,0.7735,0.0488,0.7321,0.9644
43,0.9267,0.9614,0.702,0.9227,0.9526,0.9333,0.9745,0.7476,0.0463,0.6913,0.967
44,0.9293,0.9214,0.6654,0.8886,0.95,0.928,0.9745,0.7476,0.0566,0.6582,0.967
45,0.9319,0.8815,0.6654,0.8886,0.9613,0.9307,0.9745,0.7242,0.0514,0.6556,0.967
46,0.9293,0.8815,0.6339,0.8519,0.95,0.928,0.9745,0.6957,0.0566,0.6224,0.9696
47,0.9319,0.8442,0.592,0.8178,0.9613,0.928,0.9745,0.6697,0.0566,0.5867,0.967
48,0.9267,0.8442,0.592,0.8152,0.95,0.9253,0.9745,0.636,0.054,0.5561,0.9644
49,0.9293,0.8043,0.558,0.7811,0.9526,0.9227,0.9745,0.6126,0.0488,0.5536,0.967
50,0.9293,0.767,0.5239,0.7471,0.95,0.928,0.9745,0.5866,0.054,0.5153,0.9593
51,0.9319,0.767,0.5239,0.713,0.9526,0.9253,0.9771,0.5607,0.0566,0.4847,0.9619
52,0.9293,0.7324,0.4872,0.7156,0.95,0.9227,0.9745,0.5373,0.054,0.449,0.9644
53,0.9319,0.6924,0.4558,0.6789,0.9526,0.9253,0.9771,0.5088,0.0488,0.449,0.9644
54,0.9267,0.6924,0.4217,0.6448,0.9137,0.8907,0.9745,0.4594,0.0566,0.4158,0.967
55,0.9267,0.6578,0.4217,0.6134,0.9245,0.8587,0.9745,0.4335,0.0566,0.3827,0.967
56,0.9319,0.6232,0.3877,0.6107,0.9137,0.856,0.9745,0.4101,0.0514,0.3495,0.9644
57,0.9267,0.5832,0.3536,0.5793,0.9111,0.8267,0.9745,0.3816,0.0566,0.3163,0.9696
58,0.9293,0.5832,0.3536,0.5452,0.9245,0.7973,0.9325,0.353,0.0488,0.2857,0.967
