,0,1,2,3,4,5,6,7,8,9,10
0,0.916701903,0.995633188,0.996047431,0.996521739,0.979591837,0.940969163,0.997838305,0.997402597,0.047740835,0.997420464,0.996960486
1,0.915010571,0.995633188,0.994290733,0.996521739,0.974381242,0.940969163,0.997838305,0.997402597,0.046035806,0.997420464,0.996960486
2,0.913319239,0.995633188,0.994290733,0.996521739,0.958749457,0.939207048,0.997838305,0.997402597,0.046035806,0.997420464,0.996960486
3,0.913319239,0.995633188,0.994290733,0.996521739,0.955275727,0.939207048,0.997838305,0.997402597,0.037510656,0.997420464,0.996960486
4,0.913319239,0.993886463,0.994290733,0.996521739,0.990013026,0.939207048,0.997838305,0.997402597,0.054560955,0.997420464,0.996960486
5,0.911627907,0.995633188,0.994290733,0.996521739,0.953538862,0.937444934,0.997838305,0.997402597,0.056265985,0.997420464,0.995223621
6,0.911627907,0.992139738,0.996047431,0.996521739,0.955275727,0.939207048,0.997838305,0.997402597,0.040920716,0.997420464,0.996960486
7,0.913319239,0.995633188,0.994290733,0.996521739,0.958749457,0.935682819,0.997838305,0.997402597,0.061381074,0.997420464,0.996960486
8,0.911627907,0.995633188,0.996047431,0.996521739,0.967433782,0.935682819,0.997838305,0.997402597,0.046035806,0.995700774,0.996960486
9,0.911627907,0.995633188,0.996047431,0.996521739,0.957012592,0.935682819,0.996108949,0.997402597,0.052855925,0.997420464,0.995223621
10,0.913319239,0.995633188,0.996047431,0.996521739,0.990013026,0.935682819,0.997838305,0.997402597,0.049445865,0.997420464,0.995223621
11,0.911627907,0.995633188,0.996047431,0.996521739,0.957012592,0.937444934,0.997838305,0.997402597,0.042625746,0.997420464,0.996960486
12,0.913319239,0.995633188,0.996047431,0.996521739,0.967433782,0.942731278,0.997838305,0.997402597,0.042625746,0.995700774,0.996960486
13,0.911627907,0.993886463,0.996047431,0.996521739,0.958749457,0.935682819,0.997838305,0.997402597,0.049445865,0.995700774,0.996960486
14,0.903171247,0.993886463,0.994290733,0.996521739,0.953538862,0.937444934,0.997838305,0.997402597,0.037510656,0.997420464,0.996960486
