,0,1,2,3,4,5,6,7,8,9,10
120,0.9233,0.7403,0.6836,0.3244,0.5327,0.7519,0.9625,0.474,0.4936,0.3427,0.027
121,0.9164,0.6972,0.68,0.261,0.4767,0.7354,0.9517,0.3941,0.5042,0.3156,0.0324
122,0.9233,0.6577,0.6436,0.1794,0.4388,0.7299,0.9517,0.3302,0.5433,0.3336,0.0504
123,0.9233,0.6631,0.6455,0.1704,0.419,0.6988,0.9625,0.2752,0.4492,0.3084,0.0108
124,0.9233,0.6289,0.6473,0.1033,0.3865,0.6694,0.9499,0.1935,0.4474,0.3156,0
125,0.9216,0.6325,0.6091,0.0381,0.3576,0.6511,0.9517,0.1367,0.4598,0.3282,0.0108
126,0.9216,0.5894,0.6109,0.0072,0.3196,0.6254,0.9517,0.1154,0.4865,0.33,0
127,0.9216,0.5606,0.6127,0.0054,0.26,0.5979,0.9156,0.1119,0.4669,0.2687,0
128,0.7352,0.9704,0.9655,0.9968,0.9806,0.9812,0.8975,0.719,0.2894,0.413,0.117
129,0.6429,0.9739,0.96,0.908,0.9427,0.9794,0.8975,0.7137,0.332,0.4346,0.0972
130,0.5871,0.929,0.9564,0.8718,0.9029,0.9775,0.9011,0.719,0.2716,0.4274,0.0972
131,0.6167,0.929,0.9473,0.7993,0.8632,0.9757,0.8686,0.7013,0.2539,0.3986,0.1044
132,0.6237,0.8877,0.9218,0.7648,0.8253,0.9427,0.8686,0.7297,0.2273,0.3841,0.0558
133,0.5523,0.8895,0.9182,0.696,0.7856,0.939,0.8704,0.6764,0.2929,0.3643,0.1116
134,0.8902,0.85,0.9182,0.6271,0.7494,0.9023,0.8686,0.648,0.2681,0.4202,0.0684
135,0.9059,0.8482,0.9164,0.5927,0.7133,0.9005,0.8686,0.593,0.2681,0.4472,0.1458
136,0.6794,0.8122,0.8782,0.5274,0.6736,0.8693,0.8668,0.5362,0.2681,0.4256,0.1026
137,0.8815,0.8104,0.8745,0.4966,0.6411,0.8638,0.8325,0.4794,0.2344,0.3787,0.0738
138,0.8746,0.8086,0.88,0.4295,0.6032,0.8638,0.8325,0.3924,0.2929,0.4436,0.0918
139,0.9094,0.7745,0.84,0.4005,0.5688,0.8308,0.8325,0.3409,0.2468,0.4022,0.1314
140,0.9129,0.7745,0.8418,0.9425,0.9661,0.829,0.8379,0.719,0.2468,0.3336,0.1404
141,0.9129,0.7403,0.8436,0.9062,0.9282,0.7996,0.8307,0.6391,0.0497,0.2399,0.0378
142,0.9129,0.7385,0.8455,0.8373,0.8867,0.7941,0.8343,0.6498,0.1154,0.2362,0.009
143,0.9129,0.7026,0.8055,0.8011,0.8506,0.763,0.8343,0.648,0.0337,0.2254,0.0234
144,0.9146,0.6667,0.8073,0.7322,0.8126,0.7318,0.8343,0.6427,0.0675,0.3084,0.0414
145,0.9129,0.6667,0.8091,0.6652,0.7711,0.7281,0.8018,0.6551,0.119,0.1623,0.0072
146,0.9111,0.6289,0.7691,0.6343,0.7368,0.6969,0.8,0.6267,0.0657,0.3084,0.045
147,0.9111,0.6307,0.7764,0.56,0.6989,0.6933,0.7982,0.5699,0.0533,0.2615,0.0306
148,0.9129,0.9739,0.9673,0.9769,0.9914,0.9867,0.8831,0.6409,0.2841,0.1966,0.1332
149,0.9129,0.9704,0.9655,0.9624,0.9914,0.9867,0.8957,0.6285,0.2326,0.2074,0.1332
150,0.9129,0.9757,0.9655,0.9678,0.9589,0.9885,0.8867,0.6782,0.2166,0.1948,0.1458
151,0.9129,0.929,0.9291,0.8881,0.9156,0.9702,0.8903,0.6338,0.3533,0.2435,0.1368
152,0.9094,0.9182,0.92,0.8192,0.8325,0.9555,0.9698,0.8114,0.5539,0.3625,0.0324
153,0.9094,0.8805,0.8818,0.783,0.7964,0.9097,0.9427,0.8007,0.5468,0.3571,0.045
154,0.9094,0.8392,0.8836,0.7141,0.7585,0.8767,0.9354,0.7332,0.5024,0.33,0.0432
155,0.9077,0.8428,0.8818,0.6488,0.7205,0.884,0.9481,0.6551,0.4989,0.3427,0.0576
156,0.9094,0.805,0.8455,0.6108,0.6844,0.8473,0.8939,0.5965,0.4953,0.3625,0.0576
157,0.9094,0.8014,0.8455,0.5673,0.6465,0.818,0.9029,0.5451,0.4829,0.3661,0.0576
158,0.9077,0.7673,0.8455,0.5002,0.6104,0.7868,0.8939,0.4563,0.5078,0.3354,0.045
159,0.9111,0.9578,0.8127,0.9533,0.9968,0.9812,0.8289,0.7563,0.055,0.1461,0.081
160,0.9129,0.9542,0.8145,0.8826,0.93,0.983,0.847,0.7581,0.0373,0.1497,0.0972
161,0.9129,0.9542,0.8127,0.8464,0.8903,0.983,0.856,0.7617,0.0586,0.1839,0.09
162,0.9111,0.9542,0.7745,0.7739,0.8506,0.9519,0.8758,0.7634,0.0355,0.1623,0.072
163,0.9094,0.9128,0.7764,0.7177,0.8108,0.917,0.7928,0.7155,0.032,0.1641,0.0828
164,0.9111,0.9111,0.7764,0.6815,0.7729,0.8767,0.8343,0.7563,0.071,0.1335,0.0846
165,0.9111,0.8733,0.7382,0.6126,0.735,0.8675,0.8289,0.6711,0.0249,0.128,0.0792
166,0.9077,0.8787,0.7382,0.5528,0.6971,0.84,0.8343,0.6161,0.0568,0.1443,0.0342
167,0.9111,0.8356,0.7018,0.5184,0.6573,0.8235,0.8235,0.5593,0.0391,0.1569,0.0306
168,0.9094,0.8356,0.7,0.4549,0.6212,0.8088,0.8217,0.4723,0.0604,0.1479,0.0486
169,0.9094,0.796,0.7,0.3915,0.5923,0.7776,0.8379,0.4172,0.0621,0.1407,0.0126
170,0.9077,0.7996,0.6618,0.3534,0.567,0.7519,0.8036,0.3356,0.0178,0.1641,0
171,0.9077,0.7601,0.6636,0.2972,0.5147,0.7281,0.8054,0.2787,0.0515,0.1533,0
172,0.9094,0.7188,0.6636,0.2247,0.4786,0.7226,0.8,0.2273,0.0213,0.1515,0
173,0.9077,0.7224,0.6291,0.174,0.4424,0.6988,0.7549,0.1793,0.0195,0.1515,0
174,0.9077,0.6846,0.6273,0.1359,0.4063,0.6768,0.7567,0.1846,0.0231,0.1353,0
175,0.9077,0.6864,0.6273,0.0689,0.3883,0.6419,0.7711,0.1775,0.0462,0.1767,0
176,0.9077,0.6487,0.5909,0.0163,0.3594,0.6181,0.7567,0.1793,0.0373,0.1335,0
