,0,1,2,3,4,5,6,7,8,9,10
31,0.8484,0.6164,0.5818,0.0834,0.0722,0.774,0.67,0.0355,0.735,0.4617,0.0288
32,0.8606,0.6146,0.5818,0.0797,0.0686,0.7758,0.6718,0.0337,0.7226,0.4815,0.0216
33,0.8606,0.5804,0.5455,0.0797,0.0668,0.7464,0.6718,0.032,0.719,0.4671,0.018
34,0.8554,0.5822,0.5473,0.0816,0.0704,0.7464,0.67,0.0337,0.7208,0.4563,0.0198
35,0.8519,0.5445,0.54,0.0816,0.0704,0.7464,0.6736,0.0355,0.7031,0.4689,0.0288
36,0.8502,0.5427,0.5418,0.0816,0.0704,0.7189,0.6357,0.0337,0.719,0.4743,0.018
37,0.8624,0.5103,0.5127,0.0834,0.0722,0.7189,0.6357,0.0355,0.7261,0.4274,0.0216
38,0.8554,0.5121,0.5109,0.0852,0.0686,0.6914,0.6375,0.032,0.7297,0.4617,0.0306
39,0.8554,0.5085,0.4764,0.0761,0.0704,0.6914,0.6339,0.0337,0.6977,0.4545,0.0324
40,0.8659,0.4744,0.4727,0.0816,0.0722,0.6639,0.5959,0.032,0.7084,0.4941,0.0252
41,0.8589,0.4726,0.4727,0.0797,0.0704,0.6364,0.5995,0.0337,0.7119,0.422,0.0234
42,0.8554,0.4403,0.4745,0.0852,0.0722,0.6382,0.5995,0.032,0.7031,0.4815,0.0342
43,0.8554,0.4385,0.4418,0.0834,0.0704,0.6107,0.5634,0.0337,0.719,0.4689,0.045
44,0.8449,0.4079,0.4436,0.0834,0.0704,0.6107,0.5634,0.0337,0.6977,0.4545,0.0324
45,0.8519,0.3702,0.4073,0.087,0.0704,0.5851,0.5634,0.0337,0.696,0.4382,0.0324
46,0.8571,0.3684,0.4109,0.087,0.0704,0.5594,0.5273,0.0408,0.6853,0.4617,0.0252
47,0.8537,0.3324,0.3709,0.0852,0.0704,0.5575,0.5273,0.032,0.7244,0.4418,0.0234
48,0.8467,0.3378,0.3709,0.0797,0.0686,0.5319,0.5291,0.0337,0.6889,0.4418,0.0162
49,0.8519,0.3037,0.3327,0.0979,0.0704,0.5319,0.4894,0.0462,0.7474,0.523,0.0882
50,0.7753,0.8284,0.8218,0.087,0.567,0.8528,0.8397,0.1012,0.7688,0.5969,0.1188
51,0.7962,0.8248,0.8273,0.0924,0.5363,0.8565,0.8433,0.0959,0.7474,0.606,0.2232
52,0.7875,0.7871,0.8255,0.0979,0.502,0.8583,0.8506,0.0959,0.7794,0.6168,0.2808
53,0.7944,0.7907,0.82,0.0834,0.4695,0.8547,0.8488,0.0852,0.7617,0.5933,0.2268
54,0.7735,0.7907,0.7982,0.0816,0.4316,0.8547,0.8397,0.0834,0.7492,0.6312,0.2232
55,0.7735,0.7511,0.7982,0.087,0.4316,0.8565,0.8433,0.103,0.7759,0.6023,0.1782
56,0.7613,0.7511,0.7964,0.087,0.3991,0.8198,0.8036,0.0604,0.7723,0.6023,0.2286
57,0.7683,0.7188,0.7527,0.087,0.3648,0.8198,0.7946,0.0373,0.7155,0.5807,0.1602
58,0.7666,0.7188,0.7582,0.0834,0.3287,0.8198,0.7964,0.0604,0.719,0.6005,0.2142
59,0.77,0.681,0.7582,0.0852,0.2944,0.7905,0.8036,0.0479,0.7208,0.541,0.1692
60,0.7561,0.6792,0.7236,0.0852,0.2564,0.7648,0.7657,0.0337,0.7244,0.5771,0.0936
61,0.7491,0.6505,0.72,0.0816,0.2257,0.7648,0.7639,0.0355,0.7155,0.5807,0.1818
62,0.7509,0.6487,0.7255,0.087,0.1896,0.7354,0.7657,0.0355,0.7048,0.5591,0.2052
63,0.7509,0.6146,0.6855,0.0852,0.1607,0.7373,0.7278,0.0355,0.7084,0.5518,0.1746
64,0.7369,0.6092,0.6909,0.0834,0.1228,0.7098,0.7278,0.0355,0.719,0.532,0.117
65,0.7596,0.5822,0.6509,0.0834,0.0885,0.7116,0.7223,0.0373,0.6977,0.5518,0.0648
66,0.73,0.5786,0.6545,0.0834,0.0524,0.6841,0.7278,0.032,0.6658,0.541,0.0576
67,0.7247,0.5481,0.6527,0.087,0.0199,0.6841,0.6935,0.032,0.6764,0.5302,0.1206
68,0.7317,0.5427,0.62,0.0834,0.0181,0.6566,0.688,0.0337,0.7013,0.5284,0.1188
69,0.7265,0.5139,0.6164,0.0816,0.0181,0.6309,0.6916,0.0444,0.664,0.514,0.054
70,0.7369,0.5121,0.5855,0.0834,0.0199,0.6291,0.6555,0.032,0.6462,0.5338,0.063
71,0.7265,0.478,0.58,0.0834,0.0199,0.6034,0.6519,0.0337,0.6498,0.5374,0.0666
72,0.7125,0.4744,0.5891,0.0852,0.0199,0.6034,0.6573,0.0284,0.6711,0.5464,0.117
73,0.7021,0.4438,0.5818,0.0816,0.0199,0.5759,0.6555,0.032,0.6462,0.5212,0.1224
74,0.7125,0.442,0.58,0.0852,0.0181,0.5759,0.6194,0.0337,0.6551,0.5356,0.0936
75,0.7003,0.4061,0.5509,0.0852,0.0181,0.5484,0.6194,0.0195,0.6409,0.514,0.1242
76,0.7021,0.4079,0.5436,0.0816,0.0199,0.5227,0.6158,0.0302,0.6498,0.523,0.1062
77,0.7108,0.3684,0.5436,0.0888,0.0199,0.5227,0.6122,0.032,0.6516,0.5068,0.1044
78,0.7125,0.3702,0.54,0.0834,0.0199,0.4952,0.6176,0.0337,0.6338,0.5014,0.0648
79,0.7021,0.3378,0.5055,0.0852,0.0199,0.4952,0.5833,0.0266,0.6427,0.5374,0.0414
80,0.6934,0.3396,0.5127,0.0888,0.0181,0.4695,0.5815,0.032,0.6445,0.541,0.0396
81,0.7003,0.3055,0.5127,0.0834,0.0199,0.4677,0.5797,0.032,0.632,0.5248,0.0774
82,0.7056,0.3001,0.4836,0.0888,0.0199,0.442,0.5797,0.0337,0.6338,0.5302,0.027
83,0.7003,0.3037,0.4836,0.0852,0.0181,0.442,0.5815,0.0391,0.6285,0.5014,0.027
84,0.7038,0.2659,0.4818,0.0834,0.0199,0.4145,0.5436,0.0337,0.6285,0.5032,0.036
85,0.6882,0.2659,0.4473,0.0816,0.0181,0.4145,0.5381,0.0337,0.6249,0.4977,0.0252
86,0.7021,0.2354,0.4455,0.0834,0.0199,0.387,0.5454,0.0408,0.6232,0.5284,0.0234
87,0.7003,0.23,0.4436,0.087,0.0181,0.387,0.5454,0.032,0.6267,0.5086,0.0234
88,0.7003,0.1995,0.4145,0.0852,0.0181,0.3595,0.5074,0.032,0.6019,0.5248,0.0252
89,0.6882,0.2066,0.4145,0.0834,0.0181,0.3338,0.5093,0.032,0.5965,0.5158,0.0234
90,0.6986,0.1689,0.4127,0.0852,0.0199,0.3356,0.5074,0.0355,0.5983,0.5068,0.0234
91,0.6951,0.1707,0.3764,0.0834,0.0181,0.3099,0.5093,0.0284,0.5752,0.514,0.027
92,0.7003,0.1348,0.3764,0.0852,0.0199,0.2824,0.5093,0.0284,0.577,0.5104,0.0216
93,0.7108,0.1024,0.3818,0.087,0.0199,0.2824,0.5111,0.0302,0.5752,0.4815,0.0234
94,0.6986,0.1006,0.3364,0.0816,0.0181,0.2568,0.4767,0.032,0.5539,0.5032,0.0252
95,0.6829,0.0665,0.3436,0.0888,0.0181,0.2311,0.4767,0.0302,0.5504,0.4995,0.0126
96,0.6969,0.0701,0.3073,0.0816,0.0181,0.2274,0.4731,0.0337,0.5539,0.505,0.0198
97,0.6812,0.8014,0.7909,0.4839,0.5526,0.862,0.791,0.2486,0.435,0.4887,0.0252
98,0.6951,0.7907,0.7982,0.444,0.5219,0.862,0.8,0.2432,0.4368,0.413,0.0216
99,0.6829,0.7942,0.7818,0.4114,0.4876,0.8602,0.7982,0.2273,0.3906,0.5032,0.036
100,0.6725,0.7763,0.7727,0.4114,0.4479,0.8602,0.7783,0.245,0.3977,0.4617,0.018
101,0.6829,0.7709,0.7618,0.377,0.4153,0.818,0.7856,0.2645,0.4119,0.514,0.0234
102,0.6725,0.7835,0.7745,0.3444,0.3594,0.8198,0.7982,0.2574,0.4137,0.5104,0.0576
103,0.6707,0.7457,0.7564,0.3389,0.3431,0.7868,0.8018,0.2787,0.4439,0.4797,0.036
104,0.5383,0.7439,0.7473,0.3099,0.3142,0.7886,0.8036,0.2592,0.4101,0.4382,0.036
105,0.5105,0.7116,0.7364,0.2755,0.3124,0.7593,0.7765,0.2059,0.419,0.4689,0.0306
106,0.4774,0.717,0.7436,0.2429,0.2817,0.7318,0.7693,0.1917,0.3835,0.4454,0.018
107,0.453,0.6667,0.7455,0.2139,0.2456,0.7299,0.7765,0.2006,0.435,0.4707,0.0198
108,0.4477,0.6846,0.7109,0.2139,0.2095,0.7006,0.7747,0.2308,0.4314,0.4959,0.0684
109,0.4199,0.6379,0.7182,0.1776,0.1788,0.7006,0.7404,0.1616,0.4563,0.4797,0.0576
110,0.3902,0.6451,0.7073,0.1414,0.1427,0.6731,0.7512,0.1882,0.4172,0.5014,0.0486
111,0.3972,0.6092,0.6764,0.1069,0.1102,0.6437,0.7332,0.1403,0.451,0.4995,0.0342
112,0.3728,0.6146,0.6855,0.0852,0.0722,0.6437,0.7097,0.1207,0.4563,0.4599,0.0252
113,0.3484,0.584,0.6836,0.087,0.0379,0.6181,0.7097,0.1154,0.4403,0.4581,0.0252
114,0.324,0.5822,0.6545,0.0834,0.0217,0.6144,0.7007,0.1296,0.4385,0.4274,0.036
115,0.2979,0.5481,0.6455,0.0852,0.0217,0.5869,0.7061,0.1278,0.4137,0.3841,0.0216
116,0.2753,0.5481,0.6473,0.0834,0.0217,0.5594,0.6682,0.087,0.3853,0.4274,0.027
117,0.2456,0.5139,0.6182,0.0852,0.0199,0.5575,0.67,0.0515,0.4119,0.3499,0
118,0.2265,0.4798,0.6036,0.0816,0.0199,0.5319,0.6682,0.055,0.4048,0.3931,0.0162
119,0.1986,0.4744,0.5709,0.0834,0.0199,0.5025,0.6321,0.0231,0.3799,0.413,0.0198
120,0.1969,0.4367,0.5818,0.0852,0.0199,0.475,0.6357,0.0231,0.3462,0.4184,0.0198
121,0.1847,0.4438,0.5473,0.0834,0.0199,0.475,0.6375,0.0231,0.3427,0.4022,0.0126
122,0.1603,0.4133,0.5509,0.0852,0.0199,0.4475,0.5977,0.0231,0.3427,0.3968,0.0072
123,0.1359,0.4133,0.5455,0.0852,0.0199,0.42,0.6032,0.0231,0.3675,0.413,0.0198
124,0.1132,0.372,0.5127,0.0834,0.0199,0.4182,0.6032,0.0231,0.3728,0.3841,0.009
125,0.0854,0.3845,0.5018,0.0816,0.0199,0.3906,0.5688,0.0213,0.4083,0.4022,0.018
126,0.0627,0.3432,0.5055,0.0852,0.0199,0.3906,0.558,0.0249,0.4119,0.4022,0.0288
127,0.0383,0.3396,0.4709,0.0834,0.0199,0.3631,0.567,0.0284,0.364,0.3859,0.0396
128,0.0976,0.3091,0.4691,0.0852,0.0217,0.3338,0.5273,0.0231,0.387,0.3733,0.0144
129,0.0906,0.3109,0.48,0.0816,0.0199,0.3338,0.5309,0.0249,0.3569,0.3084,0.0144
130,0.1307,0.2767,0.4364,0.0888,0.0199,0.3044,0.5309,0.0231,0.3675,0.3859,0.0126
131,0.0732,0.2767,0.4473,0.0816,0.0199,0.2769,0.5327,0.0249,0.3604,0.3408,0.0126
132,0.1324,0.2372,0.4455,0.0816,0.0217,0.2769,0.4966,0.0249,0.3213,0.3445,0.0198
133,0.1254,0.2426,0.4036,0.087,0.0199,0.2476,0.4984,0.0213,0.3373,0.3354,0.0162
134,0.1341,0.2066,0.4091,0.0852,0.0199,0.2494,0.4912,0.0266,0.3338,0.3354,0.0072
135,0.1341,0.1689,0.3764,0.0816,0.0199,0.2219,0.493,0.0231,0.3373,0.3589,0.0198
136,0.1341,0.1707,0.3764,0.0797,0.0199,0.1907,0.4623,0.0249,0.3373,0.3354,0.0162
137,0.1307,0.1438,0.3782,0.0797,0.0199,0.1926,0.4569,0.0249,0.3515,0.3823,0.0162
138,0.1359,0.1438,0.34,0.0852,0.0235,0.1651,0.4551,0.0266,0.3107,0.3427,0.018
139,0.1324,0.1096,0.3364,0.0816,0.0199,0.1357,0.4208,0.0266,0.3338,0.3372,0.0036
140,0.1359,0.1096,0.3055,0.087,0.0217,0.1357,0.4244,0.0249,0.3551,0.3282,0.0144
141,0.1376,0.0773,0.3055,0.0852,0.0199,0.11,0.4244,0.0266,0.3409,0.3372,0.018
142,0.1359,0.0377,0.3073,0.0852,0.0199,0.0825,0.3901,0.0284,0.2699,0.3174,0.018
143,0.1359,0.0395,0.2727,0.0816,0.0199,0.055,0.3901,0.0249,0.3622,0.3463,0.0072
144,0.1359,0.0054,0.2709,0.0834,0.0199,0.0587,0.3865,0.0266,0.3586,0.3427,0.0108
145,0.1376,0.0126,0.2327,0.0852,0.0217,0.0477,0.354,0.0266,0.3018,0.3805,0.0324
146,0.6376,0.7493,0.7782,0.6108,0.502,0.8345,0.8199,0.2432,0.6747,0.6943,0.045
147,0.6394,0.7278,0.7709,0.5745,0.4713,0.8418,0.791,0.2308,0.6818,0.6546,0.0738
148,0.6324,0.7385,0.7636,0.5419,0.4316,0.8436,0.8144,0.2574,0.6445,0.6655,0.0558
149,0.6324,0.7188,0.7509,0.5401,0.4009,0.8436,0.8181,0.2557,0.6569,0.6637,0.054
150,0.6254,0.7206,0.7618,0.5057,0.3648,0.7923,0.7783,0.245,0.6853,0.6619,0.0468
151,0.6411,0.717,0.7236,0.4712,0.3269,0.7941,0.7765,0.3249,0.6658,0.6619,0.1008
152,0.6341,0.7026,0.7364,0.4676,0.3251,0.7648,0.8614,0.2645,0.6889,0.6294,0.081
153,0.6063,0.708,0.7364,0.4368,0.2907,0.763,0.8163,0.2539,0.6711,0.6997,0.0918
154,0.6272,0.681,0.7473,0.4024,0.2619,0.7354,0.7729,0.2592,0.6693,0.6781,0.0684
155,0.6167,0.6828,0.7127,0.3679,0.2293,0.7354,0.7639,0.2219,0.6729,0.6619,0.0612
156,0.6376,0.6451,0.7145,0.3697,0.1986,0.7079,0.7729,0.2095,0.6693,0.6925,0.09
157,0.6063,0.6559,0.7164,0.3353,0.1625,0.7061,0.7675,0.2006,0.6871,0.7124,0.135
158,0.5993,0.611,0.6727,0.3009,0.1246,0.6804,0.7639,0.2237,0.6906,0.6853,0.0738
159,0.601,0.6164,0.6873,0.2682,0.0921,0.6786,0.7585,0.1988,0.6818,0.6366,0.0684
160,0.5784,0.5804,0.6855,0.2664,0.0704,0.6511,0.7368,0.1651,0.6462,0.6601,0.0504
161,0.5679,0.584,0.6473,0.232,0.0668,0.6236,0.7404,0.1864,0.6391,0.6348,0.0774
162,0.5244,0.5517,0.6509,0.1994,0.0686,0.6236,0.7404,0.1527,0.6605,0.6763,0.0468
163,0.5052,0.5499,0.6164,0.1649,0.0686,0.5961,0.7025,0.1243,0.6534,0.6114,0.0486
164,0.5035,0.5139,0.6145,0.1649,0.0686,0.5961,0.7025,0.1491,0.6214,0.6312,0.0594
165,0.4895,0.5283,0.6182,0.1287,0.0686,0.5704,0.6935,0.1562,0.4048,0.3427,0
166,0.4617,0.4888,0.5891,0.0961,0.0686,0.5429,0.6989,0.1562,0.4421,0.3571,0.0108
167,0.4443,0.4852,0.5909,0.0797,0.0686,0.541,0.6754,0.1243,0.4492,0.3661,0.0108
168,0.4199,0.4582,0.5836,0.0816,0.0668,0.5135,0.6646,0.1296,0.4208,0.3931,0.0162
169,0.392,0.451,0.5545,0.0797,0.0433,0.486,0.6609,0.1261,0.4172,0.3354,0
170,0.3746,0.4259,0.5564,0.0816,0.0433,0.4567,0.6357,0.0834,0.4243,0.3553,0.0144
171,0.3467,0.4277,0.52,0.0797,0.0415,0.4585,0.6393,0.0852,0.3586,0.3571,0.0144
172,0.3449,0.3899,0.5127,0.0797,0.0361,0.4292,0.6321,0.0763,0.4119,0.3571,0.018
173,0.324,0.3917,0.5109,0.0797,0.0686,0.431,0.6302,0.0763,0.4243,0.3318,0.0072
174,0.2962,0.3558,0.4855,0.0834,0.0307,0.4053,0.6014,0.0497,0.4066,0.3607,0.0144
175,0.2718,0.3468,0.4873,0.0816,0.065,0.376,0.5959,0.0621,0.4083,0.3246,0.0144
176,0.2439,0.3217,0.4855,0.0834,0.0379,0.3778,0.6014,0.0479,0.4421,0.3463,0.0072
177,0.216,0.3145,0.4418,0.0797,0.0307,0.3485,0.5652,0.0249,0.3924,0.3372,0.0108
178,0.2195,0.2785,0.4527,0.0834,0.0271,0.3466,0.5634,0.0231,0.4314,0.3264,0.018
179,0.2003,0.2839,0.4509,0.0797,0.0397,0.3191,0.558,0.0284,0.3995,0.3427,0
180,0.176,0.2516,0.4091,0.0834,0.0217,0.2916,0.5544,0.0284,0.4208,0.3589,0.0072
181,0.1498,0.2102,0.4091,0.0797,0.0199,0.2898,0.5273,0.0391,0.4083,0.3246,0
182,0.1254,0.2138,0.4055,0.0816,0.0217,0.2604,0.5201,0.0284,0.4066,0.3138,0.0126
183,0.0976,0.1797,0.3764,0.0797,0.0217,0.2586,0.5255,0.0302,0.3977,0.3246,0.0144
184,0.108,0.1671,0.3636,0.0797,0.0217,0.2311,0.5255,0.032,0.3711,0.3066,0.0126
185,0.1254,0.1438,0.3291,0.0816,0.0199,0.2017,0.4912,0.032,0.3302,0.3066,0.0162
186,0.1341,0.142,0.3418,0.0834,0.0217,0.1742,0.484,0.0302,0.3462,0.3228,0.0216
187,0.1359,0.1114,0.3436,0.0816,0.0199,0.1742,0.4876,0.0337,0.3657,0.2922,0.0108
188,0.1307,0.1114,0.3055,0.0797,0.0217,0.1449,0.4515,0.0337,0.3338,0.2922,0.0126
189,0.1324,0.0737,0.2891,0.0834,0.0217,0.1174,0.4569,0.0337,0.4048,0.2723,0.0216
190,0.1341,0.0413,0.3036,0.0797,0.0217,0.1155,0.4587,0.032,0.3373,0.2597,0.0144
191,0.1341,0.0413,0.2673,0.0816,0.0217,0.088,0.4226,0.032,0.3036,0.312,0.0162
192,0.1359,0.0144,0.2709,0.0797,0.0217,0.0587,0.4153,0.0391,0.3533,0.3012,0.018
193,0.1394,0.0054,0.2709,0.0834,0.0199,0.0587,0.4153,0.0355,0.4456,0.3769,0.0144
194,0.5627,0.6685,0.6709,0.7195,0.4695,0.8308,0.6754,0.3213,0.3338,0.2507,0.0486
195,0.5749,0.6721,0.6673,0.7177,0.437,0.8253,0.6808,0.3178,0.4154,0.2218,0.0864
196,0.5557,0.6739,0.6709,0.6851,0.4009,0.8216,0.6935,0.3107,0.3764,0.2218,0.0486
197,0.554,0.6739,0.6618,0.6488,0.3738,0.8198,0.7007,0.3213,0.3746,0.2218,0.0972
198,0.5557,0.6774,0.6691,0.6507,0.3341,0.818,0.6664,0.3249,0.387,0.2344,0.09
199,0.5714,0.6631,0.6636,0.6126,0.3052,0.8143,0.688,0.3391,0.3799,0.2254,0.0666
200,0.554,0.6739,0.6691,0.58,0.2691,0.8143,0.7043,0.332,0.3835,0.2543,0.0666
201,0.5401,0.6739,0.6691,0.5437,0.2673,0.785,0.6808,0.3089,0.3853,0.22,0.0828
202,0.5662,0.6703,0.6691,0.5437,0.233,0.7831,0.6935,0.3338,0.3853,0.2489,0.0846
203,0.5488,0.6361,0.6655,0.5093,0.1986,0.7519,0.6844,0.3231,0.403,0.2344,0.0486
204,0.5401,0.6505,0.6636,0.4767,0.1643,0.7519,0.6682,0.3196,0.3782,0.2561,0.09
205,0.5575,0.6523,0.6818,0.4803,0.1336,0.7226,0.6862,0.2628,0.3586,0.2272,0.0342
206,0.5592,0.6164,0.6527,0.4404,0.0975,0.7208,0.6754,0.2645,0.4119,0.1966,0.063
207,0.561,0.593,0.6618,0.4078,0.0632,0.6933,0.6718,0.2681,0.3977,0.2128,0.0414
