,0,1,2,3,4,5,6,7,8,9,10
33,0.2056,0.2624,0.3909,0.0091,0.0181,0.3118,0.6302,0.0249,0.5522,0.5122,0.009
34,0.1794,0.23,0.3945,0.0072,0.0181,0.3099,0.6302,0.0107,0.5522,0.5176,0
35,0.1568,0.2282,0.3655,0.0109,0.0181,0.2788,0.5941,0.016,0.5291,0.4941,0.0072
36,0.1446,0.2013,0.3582,0.0091,0.0181,0.2513,0.5941,0.0178,0.5291,0.5032,0
37,0.1237,0.1959,0.3291,0.0091,0.0181,0.2219,0.5941,0.016,0.5007,0.4887,0.009
38,0.1272,0.1689,0.3273,0.0072,0.0181,0.2219,0.5544,0.0178,0.5024,0.523,0.0252
39,0.1341,0.1204,0.2927,0.0091,0.0181,0.1926,0.558,0.0195,0.4776,0.5302,0.0108
40,0.1376,0.1402,0.2909,0.0072,0.0181,0.1669,0.5598,0.0213,0.4794,0.4959,0.0108
41,0.1341,0.1042,0.26,0.0072,0.0181,0.1651,0.5255,0.0178,0.4527,0.5194,0.0036
42,0.9774,0.9308,0.78,0.1359,0.5291,0.9519,0.9607,0.0462,0.98,0.404,0.0036
43,0.9721,0.9272,0.7818,0.1323,0.493,0.9225,0.9625,0.0959,0.98,0.4328,0.0216
44,0.9774,0.8859,0.7891,0.1468,0.4605,0.8968,0.9571,0.0462,0.98,0.3913,0.0162
45,0.9373,0.8931,0.7873,0.0979,0.3955,0.873,0.9589,0.0479,0.98,0.4022,0.018
46,0.9059,0.8571,0.7964,0.0979,0.3955,0.851,0.9698,0.0479,0.98,0.4238,0.0288
47,0.885,0.8518,0.7745,0.0906,0.363,0.8326,0.9192,0.0533,0.9516,0.3986,0.0108
48,0.8798,0.8446,0.7691,0.0507,0.3287,0.8125,0.9156,0.0515,0.9516,0.4148,0.0072
49,0.8519,0.8068,0.7909,0.0272,0.298,0.7941,0.912,0.0568,0.9232,0.4328,0.0054
50,0.8293,0.805,0.7727,0.0453,0.2582,0.7776,0.9228,0.0692,0.925,0.4166,0.0072
51,0.8258,0.7942,0.7836,0.0145,0.2257,0.763,0.9228,0.0391,0.925,0.4292,0.0072
52,0.8066,0.7583,0.78,0.0199,0.195,0.7483,0.8849,0.0533,0.8966,0.3733,0.0054
53,0.7753,0.7547,0.7745,0.0181,0.1318,0.7446,0.8867,0.0337,0.8966,0.413,0.009
54,0.7422,0.7152,0.7691,0.0199,0.0975,0.7446,0.8777,0.0213,0.8717,0.3895,0.0144
55,0.723,0.7152,0.7727,0.0145,0.0614,0.7409,0.8488,0.0178,0.8682,0.4328,0.0072
56,0.7195,0.6721,0.7436,0.0181,0.0361,0.7409,0.8506,0.016,0.8451,0.4202,0.0072
57,0.6951,0.6739,0.7491,0.0181,0.0163,0.7391,0.8488,0.0124,0.8415,0.4022,0
58,0.669,0.6613,0.7091,0.0199,0.0163,0.7098,0.8488,0.0213,0.8185,0.4184,0.009
59,0.6394,0.6325,0.7018,0.0145,0.0163,0.7098,0.8108,0.0142,0.8149,0.4166,0.0072
60,0.6185,0.6253,0.7055,0.0163,0.0163,0.6804,0.8144,0.0178,0.7918,0.4022,0.0108
61,0.6115,0.593,0.6782,0.0163,0.0163,0.6529,0.8108,0.0142,0.7918,0.404,0
62,0.5906,0.5858,0.6745,0.0163,0.0163,0.6254,0.7747,0.0142,0.7652,0.4328,0
63,0.5679,0.5499,0.6455,0.0163,0.0163,0.6254,0.7747,0.0178,0.7652,0.4202,0
64,0.5418,0.5499,0.6382,0.0127,0.0163,0.5979,0.7765,0.0124,0.7386,0.4022,0
65,0.5122,0.5085,0.6091,0.0163,0.0163,0.5961,0.7314,0.016,0.7386,0.3787,0
66,0.5122,0.5139,0.6073,0.0145,0.0163,0.5685,0.7386,0.016,0.7137,0.4256,0.0036
67,0.4913,0.4654,0.6036,0.0145,0.0163,0.541,0.7368,0.016,0.7137,0.4274,0
68,0.4634,0.4654,0.5782,0.0181,0.0163,0.541,0.7404,0.0124,0.7119,0.4256,0.0054
69,0.4373,0.4636,0.5745,0.0145,0.0163,0.5135,0.6989,0.0124,0.6871,0.4004,0
70,0.4373,0.4241,0.5727,0.0163,0.0163,0.486,0.7043,0.0124,0.6871,0.4166,0
71,0.4077,0.4259,0.5364,0.0181,0.0163,0.4842,0.7025,0.0107,0.6605,0.3913,0.0054
72,0.3815,0.3863,0.5345,0.0181,0.0163,0.4567,0.7025,0.0142,0.6605,0.4076,0.0126
73,0.3606,0.3827,0.5073,0.0163,0.0163,0.4292,0.6935,0.0107,0.632,0.3877,0.0144
74,0.338,0.3486,0.5036,0.0145,0.0163,0.4292,0.6646,0.0178,0.6356,0.3859,0.0036
75,0.3328,0.3468,0.5,0.0181,0.0163,0.4035,0.6628,0.0124,0.6338,0.395,0.0036
76,0.3066,0.3127,0.4709,0.0163,0.0163,0.4017,0.6664,0.0089,0.609,0.3913,0
77,0.2875,0.3037,0.4709,0.0163,0.0163,0.3741,0.6646,0.0249,0.609,0.4382,0.0072
78,0.2578,0.2821,0.44,0.0163,0.0163,0.3503,0.6302,0.0124,0.5806,0.4148,0
79,0.2613,0.2677,0.4418,0.0163,0.0181,0.3485,0.6302,0.0195,0.5806,0.4166,0.0072
80,0.2317,0.2372,0.4345,0.0163,0.0163,0.3228,0.6321,0.0124,0.5575,0.4238,0.0234
81,0.2125,0.2354,0.4,0.0199,0.0163,0.2953,0.6284,0.0071,0.5575,0.404,0.0036
82,0.1829,0.2049,0.4,0.0163,0.0181,0.2641,0.5941,0.0142,0.5326,0.3841,0.0108
83,0.1638,0.2066,0.3655,0.0145,0.0163,0.2604,0.5941,0.0089,0.5326,0.3823,0.0072
84,0.1359,0.1743,0.3691,0.0145,0.0163,0.2329,0.5941,0.0107,0.5078,0.4202,0.009
85,0.1132,0.1761,0.3327,0.0163,0.0181,0.2293,0.558,0.0107,0.5095,0.422,0.0036
86,0.122,0.142,0.3345,0.0145,0.0163,0.1962,0.558,0.0142,0.4829,0.4274,0
87,0.0976,0.1438,0.2964,0.0145,0.0181,0.1706,0.5562,0.0178,0.4829,0.431,0.0144
88,0.061,0.1024,0.2964,0.0145,0.0163,0.1651,0.5237,0.0142,0.4598,0.4166,0.0126
89,0.0348,0.0988,0.3,0.0181,0.0181,0.1339,0.5219,0.0213,0.4581,0.4184,0.0108
90,0.9704,0.9146,0.6473,0.2556,0.4569,0.983,0.9698,0.1687,0.9143,0.3156,0.0306
91,0.9756,0.9218,0.6527,0.2537,0.4262,0.983,0.9535,0.158,0.9303,0.3102,0.0918
92,0.9303,0.9254,0.6709,0.2537,0.3919,0.9849,0.9661,0.1403,0.9498,0.3174,0.027
93,0.9286,0.8913,0.66,0.2519,0.3558,0.9849,0.9661,0.1509,0.9481,0.303,0.0396
94,0.9094,0.8931,0.6636,0.2628,0.3251,0.9354,0.9661,0.1367,0.9569,0.303,0.045
95,0.8833,0.8949,0.6455,0.2175,0.2907,0.9354,0.9734,0.1545,0.9356,0.3138,0.009
96,0.8537,0.8535,0.6727,0.2266,0.2582,0.906,0.9156,0.1438,0.9214,0.3282,0.0126
97,0.8502,0.8535,0.6582,0.2284,0.2275,0.906,0.9246,0.1438,0.9214,0.312,0.009
98,0.8223,0.8212,0.6673,0.1722,0.1914,0.873,0.9156,0.1438,0.8948,0.3228,0.0036
99,0.7997,0.8248,0.6655,0.1722,0.1571,0.8748,0.9228,0.1403,0.9001,0.312,0.0126
100,0.777,0.7871,0.6618,0.1323,0.1282,0.8455,0.921,0.1438,0.9037,0.3174,0
101,0.7561,0.7889,0.6618,0.1359,0.0939,0.8125,0.8939,0.1456,0.8788,0.3264,0
102,0.7491,0.7493,0.6582,0.1377,0.0596,0.8106,0.8921,0.1438,0.8788,0.3318,0.0108
103,0.7265,0.7475,0.6618,0.0997,0.0271,0.7831,0.8903,0.1438,0.8557,0.3084,0.0036
104,0.7021,0.7134,0.66,0.1015,0.0181,0.7556,0.8488,0.1154,0.8557,0.303,0.009
105,0.676,0.6774,0.6655,0.0689,0.0181,0.7538,0.856,0.1225,0.8309,0.2597,0.0054
106,0.6533,0.681,0.6473,0.0598,0.0181,0.7244,0.8524,0.1154,0.8291,0.3138,0.0036
107,0.6289,0.6433,0.6418,0.0163,0.0181,0.6933,0.8542,0.1261,0.8043,0.3228,0
108,0.6289,0.6487,0.6655,0.0127,0.0181,0.6951,0.8235,0.0657,0.806,0.3138,0.009
109,0.5993,0.6128,0.66,0.0127,0.0181,0.6657,0.8235,0.0817,0.7794,0.3354,0.0036
110,0.5697,0.6074,0.6509,0.0109,0.0181,0.6382,0.8199,0.0941,0.7794,0.3048,0.0036
111,0.5523,0.5768,0.6545,0.0145,0.0181,0.6364,0.7783,0.0107,0.7528,0.33,0
112,0.5279,0.575,0.62,0.0109,0.0181,0.6052,0.7837,0.0089,0.751,0.3138,0.0036
113,0.5,0.5445,0.6109,0.0127,0.0181,0.5796,0.7856,0.0036,0.7279,0.3048,0.0072
114,0.4756,0.5409,0.5873,0.0163,0.0181,0.5777,0.7856,0.0036,0.7279,0.3084,0
115,0.4791,0.5085,0.6,0.0145,0.0181,0.5502,0.744,0.0071,0.7031,0.2976,0.0036
116,0.453,0.4708,0.5909,0.0127,0.0181,0.5502,0.7476,0.0124,0.7013,0.3138,0
117,0.4303,0.4744,0.5564,0.0127,0.0181,0.5209,0.7494,0.0124,0.7013,0.2994,0.0036
118,0.4059,0.4744,0.5509,0.0127,0.0181,0.4915,0.7494,0.0089,0.6782,0.3282,0
119,0.4059,0.4385,0.5618,0.0127,0.0181,0.4915,0.7133,0.0071,0.6782,0.3102,0.0108
120,0.3815,0.4367,0.5073,0.0145,0.0181,0.4622,0.7097,0.0089,0.6498,0.312,0
121,0.3519,0.4025,0.5109,0.0163,0.0181,0.4622,0.7133,0.0036,0.6498,0.321,0.009
122,0.3293,0.4007,0.4927,0.0145,0.0181,0.4347,0.7133,0.0142,0.6249,0.3264,0.0108
123,0.3066,0.3666,0.4982,0.0181,0.0181,0.4328,0.6754,0.0053,0.6249,0.3138,0.009
124,0.3049,0.3684,0.4945,0.0091,0.0181,0.4053,0.6754,0.0107,0.5983,0.3228,0.0036
125,0.2822,0.3324,0.4636,0.0145,0.0181,0.3778,0.67,0.0107,0.6001,0.3066,0.0036
126,0.2578,0.3324,0.4636,0.0127,0.0181,0.3778,0.6754,0.0036,0.5983,0.3408,0.0054
127,0.2369,0.3073,0.46,0.0199,0.0199,0.3485,0.6736,0.0124,0.5735,0.3553,0.0432
128,0.2108,0.3019,0.4109,0.0272,0.0217,0.3485,0.6375,0.0142,0.5735,0.3427,0.0414
129,0.2108,0.2552,0.4255,0.0199,0.0217,0.3191,0.6357,0.0124,0.5468,0.3372,0.0378
130,0.1864,0.2659,0.3836,0.0199,0.0217,0.2953,0.6339,0.0107,0.5468,0.312,0.0396
131,0.162,0.2318,0.3836,0.0308,0.0217,0.2916,0.6339,0.0124,0.522,0.33,0.0324
132,0.1411,0.1887,0.3927,0.0381,0.0217,0.2659,0.6014,0.0142,0.522,0.3625,0.036
133,0.1411,0.1923,0.3618,0.0217,0.0217,0.2366,0.6014,0.0089,0.4971,0.3427,0.036
134,0.1411,0.1653,0.36,0.0236,0.0217,0.2091,0.5995,0.0107,0.4971,0.3481,0.0378
135,0.1411,0.1689,0.3309,0.0217,0.0217,0.2091,0.6014,0.0266,0.474,0.3589,0.0396
136,0.1411,0.133,0.3182,0.0217,0.0217,0.1816,0.5598,0.0213,0.474,0.3318,0.036
137,0.9913,0.9308,0.7545,0.2374,0.4244,0.983,0.9463,0.1633,0.9978,0.404,0.1476
138,0.9233,0.9416,0.7582,0.2157,0.3901,0.9555,0.9679,0.1438,0.9907,0.4022,0.1674
139,0.9251,0.8895,0.7527,0.174,0.3576,0.95,0.9643,0.1456,0.9978,0.4022,0.1152
140,0.9146,0.9021,0.7636,0.1722,0.3214,0.9464,0.9716,0.1527,0.9978,0.4166,0.1206
141,0.8885,0.8661,0.7491,0.1359,0.2546,0.917,0.9589,0.1367,0.9978,0.4094,0.162
142,0.8815,0.8589,0.7545,0.1214,0.2239,0.9152,0.9174,0.1314,0.9285,0.4076,0.1332
143,0.8467,0.8284,0.7618,0.1305,0.1896,0.8858,0.9138,0.1438,0.9321,0.4004,0.0684
144,0.838,0.8266,0.7509,0.0779,0.1589,0.8858,0.9102,0.1349,0.9072,0.3769,0.0432
145,0.8362,0.7925,0.7509,0.0834,0.1246,0.8565,0.912,0.1491,0.9055,0.4022,0.0396
146,0.7962,0.7889,0.7509,0.0671,0.0903,0.8271,0.9192,0.1456,0.9072,0.4148,0.045
147,0.7596,0.7511,0.76,0.0199,0.0578,0.829,0.8795,0.1438,0.8806,0.4202,0.0342
148,0.7735,0.7439,0.7509,0.0181,0.0253,0.7996,0.874,0.142,0.8806,0.404,0.036
149,0.7282,0.7242,0.7291,0.0217,0.0217,0.7721,0.8831,0.1136,0.8557,0.3607,0.036
150,0.7073,0.6774,0.7309,0.0199,0.0199,0.7721,0.8433,0.0657,0.854,0.4076,0.0324
151,0.7038,0.681,0.7036,0.0344,0.0199,0.7428,0.8451,0.103,0.8273,0.4058,0.0378
152,0.6777,0.6541,0.6964,0.0217,0.0217,0.7153,0.847,0.1349,0.8273,0.431,0.0414
153,0.6638,0.6523,0.7109,0.0181,0.0199,0.6859,0.7982,0.0124,0.8025,0.4148,0.0396
154,0.6411,0.6217,0.66,0.0217,0.0199,0.6878,0.8054,0.0231,0.8025,0.4238,0.0324
155,0.6237,0.6074,0.6745,0.0217,0.0217,0.6584,0.8054,0.016,0.7741,0.3895,0.0252
156,0.5958,0.5804,0.6382,0.0344,0.0199,0.6327,0.8072,0.0337,0.7741,0.4148,0.0288
157,0.5679,0.5822,0.6382,0.0199,0.0217,0.6016,0.7729,0.0142,0.751,0.3968,0.0414
158,0.5383,0.5445,0.6055,0.0181,0.0181,0.6016,0.7729,0.0089,0.751,0.3769,0
159,0.5348,0.5139,0.6073,0.0181,0.0181,0.5759,0.7747,0.016,0.7261,0.3823,0.0072
160,0.5105,0.5103,0.5727,0.0199,0.0181,0.5465,0.7296,0.0124,0.7261,0.3661,0
161,0.4843,0.4798,0.5764,0.0181,0.0181,0.5484,0.735,0.0107,0.6995,0.3715,0.0072
162,0.4599,0.4798,0.5745,0.0163,0.0181,0.5209,0.7386,0.0124,0.7013,0.3589,0.0072
163,0.4355,0.4438,0.5309,0.0181,0.0181,0.4934,0.7007,0.0036,0.6729,0.3733,0.009
164,0.4355,0.4438,0.5345,0.0181,0.0181,0.4934,0.6989,0.0089,0.6747,0.3787,0.0162
165,0.4094,0.4097,0.5,0.0217,0.0181,0.4658,0.7025,0.0107,0.648,0.3697,0.0054
166,0.385,0.4079,0.4945,0.0163,0.0181,0.4365,0.6953,0.0089,0.648,0.3318,0.0036
167,0.3554,0.3648,0.4964,0.0199,0.0181,0.4383,0.6591,0.0107,0.6498,0.3986,0.0036
168,0.3362,0.372,0.4691,0.0181,0.0181,0.4108,0.6646,0.0142,0.6232,0.3571,0.0036
169,0.3328,0.3378,0.4709,0.0181,0.0181,0.409,0.6628,0.0089,0.6232,0.3805,0.0108
170,0.3066,0.3342,0.4691,0.0163,0.0181,0.3815,0.6609,0.0107,0.5983,0.3913,0.0036
171,0.284,0.3055,0.4382,0.0181,0.0181,0.354,0.6664,0.0071,0.5965,0.3787,0
172,0.2561,0.3037,0.4291,0.0181,0.0181,0.354,0.6248,0.0071,0.5965,0.4058,0.0036
173,0.2561,0.2659,0.4036,0.0163,0.0181,0.3283,0.6266,0.0124,0.5735,0.3968,0.0108
174,0.2334,0.2713,0.3982,0.0181,0.0181,0.2989,0.6248,0.016,0.5717,0.3535,0.0126
175,0.2108,0.2354,0.4,0.0199,0.0181,0.3008,0.6284,0.0178,0.5468,0.3805,0.0054
176,0.1829,0.2372,0.3655,0.0181,0.0181,0.2751,0.5887,0.0142,0.5468,0.3859,0.0054
177,0.1585,0.2102,0.3691,0.0217,0.0181,0.2458,0.5887,0.0195,0.5237,0.3769,0.0054
178,0.1324,0.2102,0.3345,0.0217,0.0181,0.2439,0.5887,0.0089,0.5237,0.3805,0.0072
179,0.1237,0.1761,0.3255,0.0199,0.0199,0.2182,0.5905,0.0107,0.4989,0.3805,0.0162
180,0.1237,0.142,0.2982,0.0217,0.0181,0.1889,0.5562,0.016,0.4989,0.3499,0
181,0.1063,0.142,0.2964,0.0163,0.0181,0.1632,0.5562,0.0089,0.474,0.3769,0.0054
182,0.1185,0.1096,0.2618,0.0217,0.0199,0.1357,0.5219,0.0124,0.474,0.4022,0.009
183,0.1394,0.0719,0.26,0.0308,0.0199,0.1339,0.5237,0.0142,0.4492,0.4328,0.0288
184,0.6829,0.9128,0.76,0.3244,0.372,0.9757,0.9679,0.1261,0.751,0.321,0.1782
185,0.6847,0.938,0.7545,0.2574,0.3377,0.983,0.9788,0.1278,0.7474,0.3192,0.1206
186,0.7038,0.9003,0.7455,0.2266,0.3016,0.9812,0.9752,0.142,0.7386,0.3372,0.153
187,0.7021,0.9003,0.7636,0.1939,0.2709,0.9427,0.9788,0.1207,0.7634,0.33,0.1782
188,0.6812,0.8661,0.7655,0.1613,0.233,0.9097,0.9156,0.119,0.7439,0.3336,0.1368
189,0.6864,0.8625,0.7545,0.1287,0.2023,0.9115,0.9246,0.1207,0.7492,0.3372,0.1368
190,0.7178,0.823,0.7618,0.0979,0.1698,0.8803,0.9228,0.1261,0.7457,0.33,0.0972
191,0.7108,0.8176,0.7636,0.0598,0.1354,0.8803,0.9228,0.1243,0.7794,0.3318,0.0918
192,0.7073,0.7907,0.7473,0.058,0.1011,0.8492,0.9228,0.1456,0.7954,0.3138,0.1116
193,0.6969,0.7925,0.7527,0.0707,0.0632,0.8492,0.9264,0.1261,0.7794,0.3354,0.0954
194,0.6847,0.7529,0.7545,0.0181,0.0325,0.8198,0.8885,0.1136,0.7865,0.3372,0.0882
195,0.7265,0.7475,0.7418,0.0181,0.0181,0.818,0.8903,0.1314,0.7581,0.3264,0.0288
196,0.7195,0.7152,0.7364,0.0199,0.0181,0.7886,0.8885,0.1243,0.7901,0.3354,0.0342
197,0.6812,0.7098,0.7345,0.0181,0.0181,0.7886,0.8849,0.1332,0.7617,0.321,0.027
198,0.6672,0.6774,0.7364,0.0199,0.0181,0.7593,0.856,0.0888,0.7918,0.33,0.0324
199,0.6777,0.6828,0.7091,0.0181,0.0181,0.7318,0.8451,0.0923,0.7688,0.3408,0.0594
200,0.6516,0.6361,0.7055,0.0181,0.0181,0.7299,0.856,0.0923,0.7688,0.3336,0.0306
201,0.6324,0.6469,0.6655,0.0217,0.0181,0.7006,0.8542,0.0817,0.7705,0.3535,0.027
202,0.5923,0.6128,0.6764,0.0163,0.0181,0.6731,0.8163,0.0515,0.767,0.3372,0.009
203,0.5836,0.6092,0.6782,0.0217,0.0181,0.6713,0.8163,0.0657,0.7688,0.3012,0.0288
204,0.5453,0.5804,0.6364,0.0217,0.0199,0.6437,0.8181,0.0479,0.7652,0.3372,0.027
205,0.5523,0.5786,0.6436,0.0181,0.0181,0.6144,0.7783,0.0089,0.7617,0.3553,0.0018
206,0.5331,0.5427,0.5964,0.0199,0.0181,0.6144,0.7783,0.0071,0.7368,0.3463,0.0072
207,0.5087,0.5085,0.6073,0.0217,0.0181,0.5869,0.7747,0.0071,0.7368,0.3354,0.0054
208,0.4895,0.5085,0.56,0.0181,0.0181,0.5575,0.744,0.0036,0.7244,0.3372,0.0072
209,0.4547,0.4726,0.5709,0.0181,0.0199,0.53,0.7368,0.0195,0.7279,0.3354,0.0036
210,0.439,0.478,0.5364,0.0181,0.0181,0.53,0.7422,0,0.7031,0.3607,0
211,0.4164,0.4403,0.5382,0.0199,0.0181,0.5007,0.7079,0.0089,0.7031,0.3336,0.0072
212,0.4181,0.4403,0.5418,0.0181,0.0181,0.4732,0.7061,0.016,0.7031,0.33,0
213,0.392,0.4007,0.5036,0.0145,0.0181,0.4732,0.7043,0.0178,0.6782,0.3318,0.009
214,0.3624,0.4043,0.5036,0.0217,0.0181,0.4438,0.7079,0.0089,0.6782,0.3553,0
215,0.338,0.3612,0.4582,0.0181,0.0181,0.4163,0.6682,0.0107,0.6534,0.3408,0.009
216,0.3118,0.3702,0.4764,0.0181,0.0181,0.4163,0.67,0.016,0.6516,0.3643,0.0054
217,0.3188,0.3324,0.4545,0.0199,0.0199,0.387,0.6718,0.016,0.6267,0.33,0.0072
218,0.2944,0.336,0.4345,0.0181,0.0181,0.387,0.67,0.0107,0.6285,0.3282,0.0036
219,0.2683,0.3019,0.4364,0.0217,0.0181,0.3595,0.67,0.0107,0.6267,0.3174,0.0072
220,0.2404,0.3019,0.44,0.0181,0.0199,0.3576,0.6357,0.0089,0.6001,0.3408,0.0108
221,0.2213,0.2659,0.3964,0.0199,0.0181,0.3301,0.6266,0.0089,0.6001,0.3643,0.0072
222,0.2195,0.2642,0.4,0.0181,0.0181,0.3301,0.6302,0.0178,0.6019,0.33,0
223,0.1934,0.2264,0.3673,0.0163,0.0181,0.3026,0.6321,0.0071,0.5752,0.3336,0.009
224,0.1707,0.23,0.3673,0.0181,0.0181,0.2788,0.6357,0.0089,0.5788,0.3318,0.0036
225,0.1481,0.1959,0.3673,0.0181,0.0199,0.2733,0.5959,0.0089,0.5522,0.3481,0.0054
226,0.1341,0.2031,0.3273,0.0163,0.0199,0.2476,0.5977,0.0036,0.5522,0.3445,0.0054
227,0.1341,0.1653,0.3327,0.0163,0.0199,0.2201,0.5905,0.0107,0.5291,0.3282,0.0054
228,0.1376,0.1671,0.2964,0.0163,0.0181,0.2219,0.5634,0.0178,0.5273,0.3625,0.0054
229,0.1254,0.1348,0.2964,0.0217,0.0181,0.1907,0.5598,0.0089,0.5042,0.3643,0
230,0.1359,0.1078,0.2491,0.0181,0.0181,0.1669,0.5616,0.0089,0.5042,0.3372,0.0036
231,0.115,0.1078,0.2655,0.0217,0.0181,0.1357,0.5273,0.0053,0.4811,0.3372,0.0072
232,0.1394,0.0701,0.2327,0.0199,0.0217,0.1082,0.5291,0.0142,0.4794,0.3733,0.0252
233,0.6376,0.814,0.7691,0.1522,0.2889,0.9574,0.8885,0.2148,0.6161,0.3354,0.0342
234,0.6411,0.8158,0.7691,0.1686,0.2546,0.9574,0.8921,0.1811,0.6445,0.3372,0.0378
235,0.5923,0.8122,0.7527,0.1794,0.2221,0.9555,0.8704,0.2326,0.6249,0.3354,0.0396
236,0.6185,0.8158,0.7618,0.1377,0.1878,0.9243,0.8813,0.1935,0.6161,0.339,0.0324
